Actual_Default,Predicted_Prob,Loan_Amount,Profit_No_Model,Approved_By_Model,Profit_With_Model
0,0.044052109,543037.5,54303.75,TRUE,54303.75
0,0.080064811,983160,98316,TRUE,98316
0,0.041071432,540000,54000,TRUE,54000
0,0.020117757,552555,55255.5,TRUE,55255.5
0,0.084762062,486459,48645.9,TRUE,48645.9
0,0.075895541,1178703,117870.3,TRUE,117870.3
0,0.042954601,767533.5,76753.35,TRUE,76753.35
0,0.106144686,315000,31500,TRUE,31500
0,0.019880642,270000,27000,TRUE,27000
0,0.056430672,835380,83538,TRUE,83538
0,0.067675952,545040,54504,TRUE,54504
0,0.022971011,76410,7641,TRUE,7641
0,0.198499606,251280,25128,FALSE,0
0,0.067440344,729792,72979.2,TRUE,72979.2
0,0.020476254,254700,25470,TRUE,25470
0,0.042930283,450000,45000,TRUE,45000
0,0.064741663,254700,25470,TRUE,25470
0,0.018725882,1078200,107820,TRUE,107820
0,0.200155628,514602,51460.2,FALSE,0
0,0.148157849,253377,25337.7,TRUE,25337.7
0,0.035456781,544491,54449.1,TRUE,54449.1
0,0.014670496,787131,78713.1,TRUE,78713.1
1,0.310923909,640080,-640080,FALSE,0
0,0.05221355,180000,18000,TRUE,18000
0,0.030315041,900000,90000,TRUE,90000
0,0.085861737,1249740,124974,TRUE,124974
0,0.056840598,86256,8625.6,TRUE,8625.6
0,0.0326689,254700,25470,TRUE,25470
0,0.018067005,313438.5,31343.85,TRUE,31343.85
0,0.157015537,296280,29628,TRUE,29628
0,0.034716993,945000,94500,TRUE,94500
0,0.110039575,477000,47700,TRUE,47700
0,0.021756093,668484,66848.4,TRUE,66848.4
0,0.112303457,550980,55098,TRUE,55098
0,0.204271328,473760,47376,FALSE,0
0,0.199124606,450000,45000,FALSE,0
0,0.036284409,900000,90000,TRUE,90000
0,0.19003989,229500,22950,FALSE,0
0,0.036503267,50940,5094,TRUE,5094
0,0.050650329,270000,27000,TRUE,27000
0,0.025810167,553581,55358.1,TRUE,55358.1
0,0.053479708,454500,45450,TRUE,45450
0,0.032751153,454500,45450,TRUE,45450
0,0.040157487,2013840,201384,TRUE,201384
0,0.039089175,495000,49500,TRUE,49500
0,0.021376701,270000,27000,TRUE,27000
0,0.015356955,135000,13500,TRUE,13500
0,0.216138932,630000,63000,FALSE,0
0,0.038158015,533668.5,53366.85,TRUE,53366.85
1,0.275746596,269550,-269550,FALSE,0
0,0.026432424,450000,45000,TRUE,45000
0,0.020551368,1327648.5,132764.85,TRUE,132764.85
0,0.101286106,225000,22500,TRUE,22500
0,0.037939061,180000,18000,TRUE,18000
0,0.057354311,584014.5,58401.45,TRUE,58401.45
0,0.170037234,423000,42300,TRUE,42300
0,0.029216005,298512,29851.2,TRUE,29851.2
0,0.020764825,481500,48150,TRUE,48150
0,0.05826988,1465587,146558.7,TRUE,146558.7
0,0.045983815,1165500,116550,TRUE,116550
0,0.065902984,454500,45450,TRUE,45450
0,0.084965718,350415,35041.5,TRUE,35041.5
0,0.069868428,261000,26100,TRUE,26100
0,0.096952662,545040,54504,TRUE,54504
0,0.048463868,315000,31500,TRUE,31500
0,0.25148554,625536,62553.6,FALSE,0
0,0.051832099,95940,9594,TRUE,9594
0,0.029225837,993082.5,99308.25,TRUE,99308.25
0,0.058851317,904608,90460.8,TRUE,90460.8
0,0.090137293,450000,45000,TRUE,45000
0,0.030839512,647046,64704.6,TRUE,64704.6
0,0.065332256,1178217,117821.7,TRUE,117821.7
0,0.037031417,1006920,100692,TRUE,100692
0,0.045372158,990000,99000,TRUE,99000
0,0.091299683,900000,90000,TRUE,90000
0,0.018952317,765000,76500,TRUE,76500
0,0.048132345,1579477.5,157947.75,TRUE,157947.75
0,0.041901378,553806,55380.6,TRUE,55380.6
1,0.178948292,539100,-539100,FALSE,0
0,0.042579412,1800000,180000,TRUE,180000
0,0.074827589,331834.5,33183.45,TRUE,33183.45
1,0.031825287,284400,-284400,TRUE,-284400
0,0.024964049,2447937,244793.7,TRUE,244793.7
0,0.022711583,225000,22500,TRUE,22500
0,0.027696079,379008,37900.8,TRUE,37900.8
0,0.103241071,101880,10188,TRUE,10188
0,0.020856724,585616.5,58561.65,TRUE,58561.65
0,0.029227712,178290,17829,TRUE,17829
0,0.051145275,785398.5,78539.85,TRUE,78539.85
0,0.068000655,284400,28440,TRUE,28440
0,0.040656529,1080000,108000,TRUE,108000
1,0.114711328,450000,-450000,TRUE,-450000
0,0.100754452,728460,72846,TRUE,72846
0,0.029141581,508495.5,50849.55,TRUE,50849.55
0,0.128507602,148500,14850,TRUE,14850
0,0.043265203,675000,67500,TRUE,67500
0,0.015528254,585000,58500,TRUE,58500
0,0.182570405,180000,18000,FALSE,0
0,0.06082097,1113840,111384,TRUE,111384
0,0.136986988,450000,45000,TRUE,45000
0,0.018479565,140746.5,14074.65,TRUE,14074.65
0,0.045711009,314055,31405.5,TRUE,31405.5
0,0.111839047,1305000,130500,TRUE,130500
0,0.054843455,805500,80550,TRUE,80550
0,0.02876302,1345036.5,134503.65,TRUE,134503.65
0,0.050167298,225000,22500,TRUE,22500
0,0.018270291,187704,18770.4,TRUE,18770.4
0,0.024260174,585000,58500,TRUE,58500
0,0.060985569,180000,18000,TRUE,18000
0,0.057317086,269550,26955,TRUE,26955
0,0.056766445,180000,18000,TRUE,18000
1,0.27117375,577413,-577413,FALSE,0
0,0.017954173,143910,14391,TRUE,14391
1,0.100939448,1097131.5,-1097131.5,TRUE,-1097131.5
0,0.043758012,144486,14448.6,TRUE,14448.6
0,0.064005664,300735,30073.5,TRUE,30073.5
0,0.073565336,719860.5,71986.05,TRUE,71986.05
0,0.038276022,450000,45000,TRUE,45000
0,0.088573972,291384,29138.4,TRUE,29138.4
0,0.033648011,225000,22500,TRUE,22500
0,0.029520657,1120500,112050,TRUE,112050
0,0.096267393,56034,5603.4,TRUE,5603.4
0,0.04008979,89388,8938.8,TRUE,8938.8
0,0.147486329,343800,34380,TRUE,34380
0,0.054695836,463626,46362.6,TRUE,46362.6
0,0.023122841,308133,30813.3,TRUE,30813.3
0,0.17293822,263686.5,26368.65,TRUE,26368.65
0,0.064178122,490495.5,49049.55,TRUE,49049.55
0,0.064701473,142632,14263.2,TRUE,14263.2
1,0.074506232,539100,-539100,TRUE,-539100
0,0.031085153,622188,62218.8,TRUE,62218.8
0,0.042487572,265851,26585.1,TRUE,26585.1
0,0.139015229,2013840,201384,TRUE,201384
0,0.038945185,675000,67500,TRUE,67500
0,0.034824949,688500,68850,TRUE,68850
0,0.026840564,225000,22500,TRUE,22500
0,0.027968489,1442952,144295.2,TRUE,144295.2
0,0.142203026,135000,13500,TRUE,13500
0,0.190566622,540000,54000,FALSE,0
1,0.033258765,765261,-765261,TRUE,-765261
0,0.070055099,781920,78192,TRUE,78192
0,0.028525755,840951,84095.1,TRUE,84095.1
0,0.089981674,675000,67500,TRUE,67500
0,0.025293821,1800000,180000,TRUE,180000
0,0.072108114,553500,55350,TRUE,55350
0,0.020862483,1180818,118081.8,TRUE,118081.8
0,0.04530785,547272,54727.2,TRUE,54727.2
0,0.079377449,326439,32643.9,TRUE,32643.9
0,0.024183777,1350000,135000,TRUE,135000
0,0.056700697,401386.5,40138.65,TRUE,40138.65
0,0.022390775,1125000,112500,TRUE,112500
0,0.028763207,270000,27000,TRUE,27000
0,0.056224408,427500,42750,TRUE,42750
0,0.065193898,225000,22500,TRUE,22500
0,0.038501976,454500,45450,TRUE,45450
0,0.126508001,509400,50940,TRUE,50940
1,0.24145083,343800,-343800,FALSE,0
0,0.059123297,592560,59256,TRUE,59256
0,0.048533233,450000,45000,TRUE,45000
0,0.03713706,1078200,107820,TRUE,107820
0,0.076691831,808650,80865,TRUE,80865
0,0.023387449,405000,40500,TRUE,40500
0,0.075786134,1190340,119034,TRUE,119034
0,0.024209779,743031,74303.1,TRUE,74303.1
0,0.086149783,592560,59256,TRUE,59256
0,0.027856518,675000,67500,TRUE,67500
1,0.204750439,1288350,-1288350,FALSE,0
0,0.070021397,450000,45000,TRUE,45000
0,0.058604297,495000,49500,TRUE,49500
0,0.022292581,216144,21614.4,TRUE,21614.4
1,0.138504008,814041,-814041,TRUE,-814041
0,0.135683226,273636,27363.6,TRUE,27363.6
0,0.054908664,1256400,125640,TRUE,125640
0,0.051220521,1467612,146761.2,TRUE,146761.2
0,0.022552069,1800000,180000,TRUE,180000
0,0.13615429,451804.5,45180.45,TRUE,45180.45
0,0.058689149,871335,87133.5,TRUE,87133.5
0,0.046294869,545040,54504,TRUE,54504
0,0.020654587,652500,65250,TRUE,65250
0,0.039350054,695439,69543.9,TRUE,69543.9
0,0.086552626,1078200,107820,TRUE,107820
0,0.028655911,1027327.5,102732.75,TRUE,102732.75
0,0.22676774,544491,54449.1,FALSE,0
0,0.038706564,540000,54000,TRUE,54000
0,0.085894783,1242000,124200,TRUE,124200
0,0.03526658,495000,49500,TRUE,49500
0,0.073647802,247500,24750,TRUE,24750
0,0.1750063,1042812,104281.2,FALSE,0
0,0.031609416,1095111,109511.1,TRUE,109511.1
1,0.205080317,324000,-324000,FALSE,0
0,0.037360808,450000,45000,TRUE,45000
0,0.054471241,889515,88951.5,TRUE,88951.5
0,0.05242718,715500,71550,TRUE,71550
0,0.034088001,511920,51192,TRUE,51192
1,0.040625322,518562,-518562,TRUE,-518562
0,0.047363505,714154.5,71415.45,TRUE,71415.45
0,0.046316788,595912.5,59591.25,TRUE,59591.25
0,0.054964659,225000,22500,TRUE,22500
0,0.224278046,254700,25470,FALSE,0
0,0.023352304,254700,25470,TRUE,25470
0,0.270008829,755190,75519,FALSE,0
0,0.056532611,585000,58500,TRUE,58500
0,0.203885631,835380,83538,FALSE,0
0,0.041712328,770292,77029.2,TRUE,77029.2
0,0.028877906,258709.5,25870.95,TRUE,25870.95
0,0.317760771,545040,54504,FALSE,0
0,0.079308874,477000,47700,TRUE,47700
0,0.06705369,490536,49053.6,TRUE,49053.6
0,0.035970856,935640,93564,TRUE,93564
0,0.054526201,254700,25470,TRUE,25470
0,0.024099856,202500,20250,TRUE,20250
0,0.029764235,148365,14836.5,TRUE,14836.5
0,0.178193602,327024,32702.4,FALSE,0
0,0.030628515,702000,70200,TRUE,70200
1,0.074761446,102384,-102384,TRUE,-102384
0,0.023391951,1461775.5,146177.55,TRUE,146177.55
0,0.053800201,202500,20250,TRUE,20250
0,0.040438945,1345036.5,134503.65,TRUE,134503.65
0,0.031592179,531706.5,53170.65,TRUE,53170.65
0,0.084059202,247275,24727.5,TRUE,24727.5
0,0.09946532,112068,11206.8,TRUE,11206.8
0,0.032961052,604152,60415.2,TRUE,60415.2
0,0.026034846,56034,5603.4,TRUE,5603.4
0,0.025666554,172021.5,17202.15,TRUE,17202.15
0,0.044921525,640458,64045.8,TRUE,64045.8
0,0.054179748,1350000,135000,TRUE,135000
0,0.123013138,454500,45450,TRUE,45450
1,0.219472799,640080,-640080,FALSE,0
0,0.040082938,254700,25470,TRUE,25470
0,0.471326028,398016,39801.6,FALSE,0
0,0.148563053,312768,31276.8,TRUE,31276.8
0,0.037969002,630000,63000,TRUE,63000
0,0.025741798,675000,67500,TRUE,67500
0,0.084740819,224149.5,22414.95,TRUE,22414.95
0,0.389633073,346500,34650,FALSE,0
0,0.021155888,1483650,148365,TRUE,148365
0,0.106330196,180000,18000,TRUE,18000
0,0.165672471,178290,17829,TRUE,17829
0,0.028007115,1288350,128835,TRUE,128835
0,0.106175814,56034,5603.4,TRUE,5603.4
0,0.059063088,695439,69543.9,TRUE,69543.9
0,0.046692632,808650,80865,TRUE,80865
0,0.081439901,1350000,135000,TRUE,135000
0,0.075153521,71955,7195.5,TRUE,7195.5
0,0.018289087,270000,27000,TRUE,27000
0,0.017931972,1350000,135000,TRUE,135000
0,0.132458337,521280,52128,TRUE,52128
0,0.092593558,198000,19800,TRUE,19800
0,0.06385235,495000,49500,TRUE,49500
0,0.033568837,202500,20250,TRUE,20250
0,0.089154978,225000,22500,TRUE,22500
0,0.028094812,755190,75519,TRUE,75519
0,0.06639747,342000,34200,TRUE,34200
0,0.055543015,450000,45000,TRUE,45000
0,0.079245426,358344,35834.4,TRUE,35834.4
0,0.041260668,180000,18000,TRUE,18000
0,0.045306461,254700,25470,TRUE,25470
0,0.057953386,270000,27000,TRUE,27000
0,0.087963358,469152,46915.2,TRUE,46915.2
0,0.1894615,814500,81450,FALSE,0
0,0.075105236,463500,46350,TRUE,46350
0,0.033459777,1231663.5,123166.35,TRUE,123166.35
0,0.058160059,701730,70173,TRUE,70173
1,0.118301087,188460,-188460,TRUE,-188460
0,0.023593007,270000,27000,TRUE,27000
1,0.303848412,385056,-385056,FALSE,0
0,0.08452506,552555,55255.5,TRUE,55255.5
0,0.061381528,254700,25470,TRUE,25470
0,0.043675113,835380,83538,TRUE,83538
0,0.039910356,840951,84095.1,TRUE,84095.1
0,0.193915794,450000,45000,FALSE,0
0,0.041533256,449352,44935.2,TRUE,44935.2
0,0.154864124,1006920,100692,TRUE,100692
0,0.078867619,576837,57683.7,TRUE,57683.7
0,0.050093968,882000,88200,TRUE,88200
0,0.049513968,1566747,156674.7,TRUE,156674.7
0,0.023147899,1506816,150681.6,TRUE,150681.6
0,0.097868507,283585.5,28358.55,TRUE,28358.55
0,0.081628149,280170,28017,TRUE,28017
0,0.038206672,327024,32702.4,TRUE,32702.4
1,0.110810276,539230.5,-539230.5,TRUE,-539230.5
0,0.036292614,545040,54504,TRUE,54504
0,0.070122968,360000,36000,TRUE,36000
0,0.062927675,258709.5,25870.95,TRUE,25870.95
0,0.133555579,545040,54504,TRUE,54504
1,0.32663597,1024740,-1024740,FALSE,0
0,0.16582925,288873,28887.3,TRUE,28887.3
0,0.12371592,521280,52128,TRUE,52128
0,0.046390342,728460,72846,TRUE,72846
0,0.133019537,436032,43603.2,TRUE,43603.2
0,0.079184148,1350000,135000,TRUE,135000
0,0.217681585,450000,45000,FALSE,0
0,0.217468024,585000,58500,FALSE,0
1,0.14422642,180000,-180000,TRUE,-180000
1,0.196124209,450000,-450000,FALSE,0
0,0.024566632,284400,28440,TRUE,28440
1,0.356204487,545040,-545040,FALSE,0
0,0.202288399,640080,64008,FALSE,0
0,0.141418173,419679,41967.9,TRUE,41967.9
1,0.04359433,170640,-170640,TRUE,-170640
0,0.190068337,545040,54504,FALSE,0
0,0.078912536,948582,94858.2,TRUE,94858.2
0,0.033712522,635962.5,63596.25,TRUE,63596.25
0,0.033233081,1266048,126604.8,TRUE,126604.8
0,0.062337848,540000,54000,TRUE,54000
1,0.315081043,215865,-215865,FALSE,0
0,0.117222803,545040,54504,TRUE,54504
0,0.056605512,1288350,128835,TRUE,128835
0,0.235063271,835605,83560.5,FALSE,0
0,0.021561111,720000,72000,TRUE,72000
0,0.0795237,354276,35427.6,TRUE,35427.6
0,0.056477,583834.5,58383.45,TRUE,58383.45
0,0.053361076,668304,66830.4,TRUE,66830.4
0,0.119143128,1029658.5,102965.85,TRUE,102965.85
0,0.034009379,328405.5,32840.55,TRUE,32840.55
0,0.077498954,225000,22500,TRUE,22500
0,0.102939846,123993,12399.3,TRUE,12399.3
0,0.031660643,1515415.5,151541.55,TRUE,151541.55
0,0.077859464,601470,60147,TRUE,60147
0,0.033038853,296280,29628,TRUE,29628
0,0.02037699,868806,86880.6,TRUE,86880.6
0,0.022034665,679500,67950,TRUE,67950
0,0.030879944,253737,25373.7,TRUE,25373.7
0,0.093176753,157500,15750,TRUE,15750
0,0.047613644,1288350,128835,TRUE,128835
0,0.036862137,573408,57340.8,TRUE,57340.8
0,0.173576486,927877.5,92787.75,TRUE,92787.75
0,0.02609995,135000,13500,TRUE,13500
0,0.02624211,1374480,137448,TRUE,137448
0,0.028250352,900000,90000,TRUE,90000
0,0.072975835,239850,23985,TRUE,23985
0,0.03999841,1350000,135000,TRUE,135000
0,0.225200615,494118,49411.8,FALSE,0
0,0.079836438,1024740,102474,TRUE,102474
0,0.03810045,674635.5,67463.55,TRUE,67463.55
0,0.122953198,755190,75519,TRUE,75519
0,0.023942472,1096020,109602,TRUE,109602
0,0.028610544,276903,27690.3,TRUE,27690.3
1,0.182823785,566055,-566055,FALSE,0
0,0.065363158,247500,24750,TRUE,24750
0,0.042767421,381528,38152.8,TRUE,38152.8
0,0.05019034,1051294.5,105129.45,TRUE,105129.45
0,0.050142195,779688,77968.8,TRUE,77968.8
0,0.137762964,675000,67500,TRUE,67500
0,0.017866129,1078200,107820,TRUE,107820
0,0.118756724,163008,16300.8,TRUE,16300.8
0,0.135172636,99000,9900,TRUE,9900
0,0.023836698,781920,78192,TRUE,78192
0,0.297447243,521280,52128,FALSE,0
0,0.072122764,1762110,176211,TRUE,176211
0,0.050813847,571446,57144.6,TRUE,57144.6
0,0.089302608,365359.5,36535.95,TRUE,36535.95
0,0.05500639,180000,18000,TRUE,18000
0,0.033328033,398016,39801.6,TRUE,39801.6
0,0.024089669,1125000,112500,TRUE,112500
0,0.099764714,966555,96655.5,TRUE,96655.5
0,0.073943464,495351,49535.1,TRUE,49535.1
1,0.058258022,233208,-233208,TRUE,-233208
0,0.208557806,972000,97200,FALSE,0
0,0.038857267,988875,98887.5,TRUE,98887.5
0,0.036077595,582228,58222.8,TRUE,58222.8
0,0.046787164,180000,18000,TRUE,18000
0,0.051629191,247500,24750,TRUE,24750
0,0.028723959,1320975,132097.5,TRUE,132097.5
0,0.058240287,675000,67500,TRUE,67500
0,0.029142184,270000,27000,TRUE,27000
0,0.14783888,755190,75519,TRUE,75519
0,0.02402616,1076247,107624.7,TRUE,107624.7
0,0.025874734,145957.5,14595.75,TRUE,14595.75
0,0.017338679,1535553,153555.3,TRUE,153555.3
0,0.049498265,288000,28800,TRUE,28800
0,0.020578173,225000,22500,TRUE,22500
0,0.031649021,454500,45450,TRUE,45450
0,0.090596681,652311,65231.1,TRUE,65231.1
0,0.275168122,301464,30146.4,FALSE,0
0,0.14046114,521280,52128,TRUE,52128
0,0.032684004,327024,32702.4,TRUE,32702.4
0,0.028410336,180000,18000,TRUE,18000
0,0.052301663,193959,19395.9,TRUE,19395.9
0,0.105820948,781920,78192,TRUE,78192
0,0.098584491,490536,49053.6,TRUE,49053.6
0,0.094504123,810000,81000,TRUE,81000
0,0.05434715,337923,33792.3,TRUE,33792.3
0,0.061632511,254700,25470,TRUE,25470
0,0.06254409,225000,22500,TRUE,22500
0,0.037116962,1078200,107820,TRUE,107820
0,0.035358086,948582,94858.2,TRUE,94858.2
0,0.045732654,254700,25470,TRUE,25470
0,0.13047488,130824,13082.4,TRUE,13082.4
0,0.021560947,364896,36489.6,TRUE,36489.6
0,0.045973958,67500,6750,TRUE,6750
0,0.01863727,168102,16810.2,TRUE,16810.2
0,0.045140313,80865,8086.5,TRUE,8086.5
0,0.036904223,900000,90000,TRUE,90000
0,0.105492194,1071355.5,107135.55,TRUE,107135.55
1,0.045081395,384048,-384048,TRUE,-384048
0,0.12535934,436032,43603.2,TRUE,43603.2
1,0.064569345,1130760,-1130760,TRUE,-1130760
0,0.173598862,180000,18000,TRUE,18000
0,0.095468782,433057.5,43305.75,TRUE,43305.75
1,0.166861006,373500,-373500,TRUE,-373500
0,0.149894859,247500,24750,TRUE,24750
0,0.086405507,1133748,113374.8,TRUE,113374.8
0,0.038325617,215865,21586.5,TRUE,21586.5
0,0.118765593,592560,59256,TRUE,59256
0,0.039207016,531000,53100,TRUE,53100
0,0.157545204,50940,5094,TRUE,5094
0,0.062202433,225000,22500,TRUE,22500
0,0.015456333,675000,67500,TRUE,67500
0,0.063761399,808650,80865,TRUE,80865
0,0.162325663,508495.5,50849.55,TRUE,50849.55
0,0.04236887,848745,84874.5,TRUE,84874.5
0,0.030116122,178290,17829,TRUE,17829
0,0.043192444,1125000,112500,TRUE,112500
0,0.076545175,810000,81000,TRUE,81000
0,0.07076071,197820,19782,TRUE,19782
0,0.052568419,533668.5,53366.85,TRUE,53366.85
0,0.105681986,270000,27000,TRUE,27000
0,0.022981854,679500,67950,TRUE,67950
0,0.042058792,1082682,108268.2,TRUE,108268.2
0,0.192315375,254700,25470,FALSE,0
0,0.064835113,931500,93150,TRUE,93150
0,0.029636845,785398.5,78539.85,TRUE,78539.85
0,0.102517755,511920,51192,TRUE,51192
0,0.032718214,450000,45000,TRUE,45000
0,0.074895443,1506816,150681.6,TRUE,150681.6
0,0.034155538,1071355.5,107135.55,TRUE,107135.55
0,0.084943751,808650,80865,TRUE,80865
0,0.052848521,331632,33163.2,TRUE,33163.2
0,0.062388593,107820,10782,TRUE,10782
1,0.155962383,900000,-900000,TRUE,-900000
0,0.025795602,835686,83568.6,TRUE,83568.6
1,0.092663675,247275,-247275,TRUE,-247275
0,0.067099475,781920,78192,TRUE,78192
0,0.040317164,157500,15750,TRUE,15750
0,0.018693394,1293502.5,129350.25,TRUE,129350.25
0,0.028977292,1288350,128835,TRUE,128835
0,0.199145177,852088.5,85208.85,FALSE,0
0,0.073682465,267322.5,26732.25,TRUE,26732.25
0,0.147332003,467257.5,46725.75,TRUE,46725.75
0,0.041227277,640080,64008,TRUE,64008
0,0.152614502,521280,52128,TRUE,52128
0,0.132388762,640080,64008,TRUE,64008
0,0.057656049,525735,52573.5,TRUE,52573.5
0,0.076708226,180000,18000,TRUE,18000
0,0.042023688,271066.5,27106.65,TRUE,27106.65
0,0.069254851,247500,24750,TRUE,24750
0,0.0774406,360000,36000,TRUE,36000
0,0.243054509,450000,45000,FALSE,0
0,0.03971404,1061599.5,106159.95,TRUE,106159.95
0,0.048583207,270000,27000,TRUE,27000
0,0.141452719,675000,67500,TRUE,67500
0,0.116347028,1125000,112500,TRUE,112500
0,0.115839418,1012500,101250,TRUE,101250
0,0.228307086,481500,48150,FALSE,0
0,0.043203062,1005120,100512,TRUE,100512
0,0.030164432,492543,49254.3,TRUE,49254.3
0,0.11933876,284400,28440,TRUE,28440
0,0.081802708,675000,67500,TRUE,67500
0,0.132911103,450000,45000,TRUE,45000
0,0.025821038,1006920,100692,TRUE,100692
0,0.076753731,743031,74303.1,TRUE,74303.1
0,0.118496805,505066.5,50506.65,TRUE,50506.65
0,0.025840242,900000,90000,TRUE,90000
0,0.083777101,942300,94230,TRUE,94230
0,0.100043245,573408,57340.8,TRUE,57340.8
0,0.017007088,526491,52649.1,TRUE,52649.1
0,0.025758182,148365,14836.5,TRUE,14836.5
0,0.047113987,1800000,180000,TRUE,180000
0,0.04533987,1800000,180000,TRUE,180000
0,0.089630516,450000,45000,TRUE,45000
0,0.025795878,1575000,157500,TRUE,157500
0,0.032318178,270000,27000,TRUE,27000
0,0.186087763,675000,67500,FALSE,0
0,0.028786454,1223010,122301,TRUE,122301
0,0.083183738,679500,67950,TRUE,67950
0,0.174183776,545040,54504,TRUE,54504
0,0.088945167,545040,54504,TRUE,54504
0,0.216690233,157500,15750,FALSE,0
0,0.055961841,526491,52649.1,TRUE,52649.1
0,0.025578288,90000,9000,TRUE,9000
1,0.067764828,446931,-446931,TRUE,-446931
0,0.033395832,518562,51856.2,TRUE,51856.2
0,0.056171398,762453,76245.3,TRUE,76245.3
0,0.030315166,733315.5,73331.55,TRUE,73331.55
0,0.16961339,810571.5,81057.15,TRUE,81057.15
0,0.022055197,540000,54000,TRUE,54000
0,0.022827851,942300,94230,TRUE,94230
0,0.051799008,337500,33750,TRUE,33750
0,0.113628438,1051294.5,105129.45,TRUE,105129.45
0,0.04030537,225000,22500,TRUE,22500
0,0.173973944,1575000,157500,TRUE,157500
0,0.030672675,852088.5,85208.85,TRUE,85208.85
0,0.026509415,824823,82482.3,TRUE,82482.3
0,0.022063199,247500,24750,TRUE,24750
0,0.528070628,545040,54504,FALSE,0
0,0.035032741,450000,45000,TRUE,45000
0,0.024484978,382500,38250,TRUE,38250
1,0.062068824,497520,-497520,TRUE,-497520
0,0.052945004,270000,27000,TRUE,27000
0,0.121004224,180000,18000,TRUE,18000
0,0.020370481,900000,90000,TRUE,90000
0,0.246750185,360000,36000,FALSE,0
0,0.033639521,1575000,157500,TRUE,157500
0,0.022421234,716148,71614.8,TRUE,71614.8
0,0.01835092,450000,45000,TRUE,45000
0,0.10360148,180000,18000,TRUE,18000
0,0.084822024,755190,75519,TRUE,75519
0,0.041352942,679500,67950,TRUE,67950
0,0.042031317,1575000,157500,TRUE,157500
0,0.02032681,1133748,113374.8,TRUE,113374.8
0,0.069143013,405000,40500,TRUE,40500
0,0.047693956,635962.5,63596.25,TRUE,63596.25
1,0.197633279,490536,-490536,FALSE,0
0,0.059418055,531706.5,53170.65,TRUE,53170.65
0,0.045039152,280170,28017,TRUE,28017
0,0.090805049,307152,30715.2,TRUE,30715.2
0,0.229042366,333337.5,33333.75,FALSE,0
0,0.099265682,1350000,135000,TRUE,135000
0,0.036827667,112500,11250,TRUE,11250
0,0.069985723,578979,57897.9,TRUE,57897.9
0,0.050046836,381528,38152.8,TRUE,38152.8
0,0.063095339,286704,28670.4,TRUE,28670.4
0,0.115455067,450000,45000,TRUE,45000
0,0.113817694,176328,17632.8,TRUE,17632.8
0,0.023323904,1267735.5,126773.55,TRUE,126773.55
0,0.049066246,1350000,135000,TRUE,135000
0,0.025461774,288873,28887.3,TRUE,28887.3
0,0.034853046,85500,8550,TRUE,8550
0,0.042738988,675000,67500,TRUE,67500
1,0.055347682,942300,-942300,TRUE,-942300
1,0.294272844,781695,-781695,FALSE,0
1,0.203013492,640080,-640080,FALSE,0
1,0.196088134,682875,-682875,FALSE,0
0,0.063505332,579195,57919.5,TRUE,57919.5
0,0.161557807,900000,90000,TRUE,90000
0,0.047664858,171000,17100,TRUE,17100
0,0.031783609,945000,94500,TRUE,94500
0,0.032941365,178290,17829,TRUE,17829
0,0.054347823,675000,67500,TRUE,67500
0,0.021913961,130824,13082.4,TRUE,13082.4
0,0.117037261,180000,18000,TRUE,18000
0,0.077880787,292500,29250,TRUE,29250
0,0.086250693,284256,28425.6,TRUE,28425.6
0,0.024531348,675000,67500,TRUE,67500
0,0.185140411,199404,19940.4,FALSE,0
0,0.25567758,631332,63133.2,FALSE,0
0,0.068913464,355536,35553.6,TRUE,35553.6
0,0.106283384,331834.5,33183.45,TRUE,33183.45
0,0.06730688,729792,72979.2,TRUE,72979.2
0,0.024279431,1125000,112500,TRUE,112500
0,0.03100686,1436850,143685,TRUE,143685
0,0.022828997,720000,72000,TRUE,72000
0,0.05571299,314100,31410,TRUE,31410
0,0.093213698,199080,19908,TRUE,19908
0,0.049587742,405000,40500,TRUE,40500
1,0.053738863,405000,-405000,TRUE,-405000
0,0.317546514,481176,48117.6,FALSE,0
0,0.176870229,269550,26955,FALSE,0
0,0.031441146,332946,33294.6,TRUE,33294.6
0,0.025530964,1300500,130050,TRUE,130050
0,0.03751254,301464,30146.4,TRUE,30146.4
0,0.094495092,95940,9594,TRUE,9594
0,0.078519975,1222888.5,122288.85,TRUE,122288.85
0,0.069444444,552595.5,55259.55,TRUE,55259.55
0,0.049654898,1546020,154602,TRUE,154602
0,0.065451783,274500,27450,TRUE,27450
0,0.183784487,1185120,118512,FALSE,0
0,0.139761272,254700,25470,TRUE,25470
0,0.09130806,252000,25200,TRUE,25200
0,0.038802106,675000,67500,TRUE,67500
0,0.047007406,215640,21564,TRUE,21564
0,0.068844834,545040,54504,TRUE,54504
0,0.021954766,225000,22500,TRUE,22500
0,0.145138715,450000,45000,TRUE,45000
0,0.047977186,295668,29566.8,TRUE,29566.8
0,0.124478688,90000,9000,TRUE,9000
0,0.094609417,157500,15750,TRUE,15750
0,0.065490581,276277.5,27627.75,TRUE,27627.75
0,0.061663356,1002726,100272.6,TRUE,100272.6
0,0.076348444,422892,42289.2,TRUE,42289.2
0,0.028508422,675000,67500,TRUE,67500
0,0.080415041,1264428,126442.8,TRUE,126442.8
0,0.374834341,675000,67500,FALSE,0
0,0.258600062,497520,49752,FALSE,0
